group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
1187,SW60C80_01187,1,1588,13,13,0,1
1188,SW60C80_01188,1,1589,8,8,1,0
1189,SW60C80_01189,1,1590,7,7,1,0
1190,SW60C80_01190,1,1592,9,9,1,0
1191,SW60C80_01191,1,1594,7,7,0,1
1192,SW60C80_01192,2,1595,3,3,0,2
1193,SW60C80_01193,1,1596,11,11,1,0
1194,SW60C80_01194,1,1597,6,6,1,0
1195,SW60C80_01195,1,1599,18,18,1,0
1196,SW60C80_01196,1,1601,2,2,0,1
1197,SW60C80_01197,1,1602,10,10,0,1
1198,SW60C80_01198,1,1604,16,16,1,0
1199,SW60C80_01199,1,1606,3,3,1,0
1200,SW60C80_01200,1,1607,16,16,1,0
1201,SW60C80_01201,1,1608,7,7,0,1
1202,SW60C80_01202,1,1610,4,4,1,0
1203,SW60C80_01203,1,1611,3,3,0,1
1204,SW60C80_01204,1,1613,14,14,1,0
1205,SW60C80_01205,1,1614,4,4,0,1
1206,SW60C80_01206,1,1616,10,10,1,0
1207,SW60C80_01207,1,1618,3,3,1,0
1208,SW60C80_01208,1,1619,14,14,0,1
1209,SW60C80_01209,1,1620,8,8,1,0
1210,SW60C80_01210,1,1623,7,7,0,1
1211,SW60C80_01211,1,1624,14,14,1,0
1212,SW60C80_01212,1,1626,7,7,1,0
1213,SW60C80_01213,1,1628,6,6,0,1
1214,SW60C80_01214,1,1629,5,5,0,1
1215,SW60C80_01215,1,1630,2,2,0,1
1216,SW60C80_01216,1,1631,10,10,0,1
1217,SW60C80_01217,1,1633,2,2,1,0
1218,SW60C80_01218,1,1634,15,15,0,1
1219,SW60C80_01219,1,1635,4,4,1,0
1220,SW60C80_01220,1,1640,16,16,0,1
1221,SW60C80_01221,1,1641,13,13,1,0
1222,SW60C80_01222,1,1645,9,9,0,1
1223,SW60C80_01223,1,1646,5,5,1,0
1224,SW60C80_01224,1,1652,5,5,1,0
1225,SW60C80_01225,1,1653,13,13,1,0
1226,SW60C80_01226,1,1654,4,4,1,0
1227,SW60C80_01227,1,1656,8,8,0,1
1228,SW60C80_01228,1,1657,2,2,1,0
1229,SW60C80_01229,1,1658,5,5,0,1
1230,SW60C80_01230,1,1659,3,3,1,0
1231,SW60C80_01231,1,1660,6,6,1,0
1232,SW60C80_01232,1,1661,11,11,1,0
1233,SW60C80_01233,1,1662,7,7,1,0
1234,SW60C80_01234,1,1663,3,3,1,0
1235,SW60C80_01235,1,1665,6,6,0,1
1236,SW60C80_01236,1,1667,2,2,1,0
1237,SW60C80_01237,1,1670,11,11,0,1
1238,SW60C80_01238,1,1671,3,3,0,1
1239,SW60C80_01239,1,1672,12,12,0,1
1240,SW60C80_01240,1,1673,10,10,1,0
1241,SW60C80_01241,1,1674,2,2,1,0
1242,SW60C80_01242,1,1675,6,6,1,0
1243,SW60C80_01243,1,1679,5,5,1,0
1244,SW60C80_01244,1,1683,7,7,1,0
1245,SW60C80_01245,1,1684,4,4,0,1
1246,SW60C80_01246,1,1685,5,5,0,1
1247,SW60C80_01247,1,1686,5,5,1,0
1248,SW60C80_01248,1,1688,11,11,1,0
1249,SW60C80_01249,1,1689,8,8,1,0
1250,SW60C80_01250,1,1690,15,15,1,0
1251,SW60C80_01251,1,1691,4,4,1,0
1252,SW60C80_01252,1,1692,15,15,0,1
1253,SW60C80_01253,1,1693,19,19,1,0
1254,SW60C80_01254,1,1695,12,12,0,1
1255,SW60C80_01255,1,1696,3,3,1,0
1256,SW60C80_01256,1,1698,6,6,0,1
1257,SW60C80_01257,1,1699,2,2,1,0
1258,SW60C80_01258,1,1701,7,7,1,0
1259,SW60C80_01259,1,1702,9,9,0,1
1260,SW60C80_01260,1,1704,5,5,1,0
1261,SW60C80_01261,1,1706,8,8,1,0
1262,SW60C80_01262,1,1707,8,8,0,1
1263,SW60C80_01263,1,1708,4,4,0,1
1264,SW60C80_01264,1,1709,13,13,1,0
1265,SW60C80_01265,1,1710,6,6,0,1
1266,SW60C80_01266,1,1711,14,14,1,0
1267,SW60C80_01267,1,1715,4,4,0,1
1268,SW60C80_01268,1,1716,4,4,1,0
1269,SW60C80_01269,1,1717,9,9,1,0
1270,SW60C80_01270,1,1718,6,6,0,1
1271,SW60C80_01271,1,1719,10,10,0,1
1272,SW60C80_01272,1,1721,9,9,1,0
1273,SW60C80_01273,1,1725,3,3,1,0
1274,SW60C80_01274,1,1726,5,5,1,0
1275,SW60C80_01275,1,1727,4,4,1,0
1276,SW60C80_01276,1,1730,13,13,0,1
1277,SW60C80_01277,1,1731,4,4,1,0
1278,SW60C80_01278,1,1732,5,5,0,1
1279,SW60C80_01279,1,1735,13,13,1,0
1280,SW60C80_01280,1,1737,6,6,0,1
1281,SW60C80_01281,1,1738,8,8,1,0
1282,SW60C80_01282,1,1739,2,2,1,0
1283,SW60C80_01283,1,1741,10,10,1,0
1284,SW60C80_01284,1,1742,11,11,0,1
1285,SW60C80_01285,1,1744,8,8,1,0
1286,SW60C80_01286,1,1745,7,7,1,0
1287,SW60C80_01287,1,1747,8,8,1,0
1288,SW60C80_01288,1,1748,2,2,1,0
1289,SW60C80_01289,1,1750,14,14,1,0
1290,SW60C80_01290,1,1751,6,6,0,1
1291,SW60C80_01291,1,1752,12,12,1,0
1292,SW60C80_01292,1,1753,20,20,1,0
1293,SW60C80_01293,1,1754,8,8,1,0
1294,SW60C80_01294,1,1756,16,16,1,0
1295,SW60C80_01295,1,1757,10,10,0,1
1296,SW60C80_01296,1,1761,4,4,1,0
1297,SW60C80_01297,1,1764,8,8,1,0
1298,SW60C80_01298,1,1765,13,13,1,0
1299,SW60C80_01299,1,1767,1,1,0,1
1300,SW60C80_01300,1,1769,5,5,0,1
1301,SW60C80_01301,1,1770,16,16,1,0
1302,SW60C80_01302,1,1772,17,17,1,0
1303,SW60C80_01303,1,1774,12,12,0,1
1304,SW60C80_01304,1,1776,11,11,1,0
1305,SW60C80_01305,1,1779,14,14,0,1
1306,SW60C80_01306,1,1783,10,10,1,0
1307,SW60C80_01307,1,1784,2,2,1,0
1308,SW60C80_01308,1,1785,2,2,0,1
1309,SW60C80_01309,1,1786,4,4,0,1
1310,SW60C80_01310,1,1788,11,11,1,0
1311,SW60C80_01311,1,1791,10,10,0,1
1312,SW60C80_01312,1,1792,17,17,0,1
