group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
1190,SW60C80_01190,1,1422,10,10,0,1
1191,SW60C80_01191,1,1424,9,9,1,0
1192,SW60C80_01192,1,1428,3,3,1,0
1193,SW60C80_01193,1,1429,5,5,1,0
1194,SW60C80_01194,1,1430,4,4,1,0
1195,SW60C80_01195,1,1433,13,13,0,1
1196,SW60C80_01196,1,1434,4,4,1,0
1197,SW60C80_01197,1,1435,5,5,0,1
1198,SW60C80_01198,1,1437,13,13,1,0
1199,SW60C80_01199,1,1439,6,6,0,1
1200,SW60C80_01200,1,1440,8,8,1,0
1201,SW60C80_01201,1,1441,2,2,1,0
1202,SW60C80_01202,1,1443,10,10,1,0
1203,SW60C80_01203,1,1444,11,11,0,1
1204,SW60C80_01204,1,1446,8,8,1,0
1205,SW60C80_01205,1,1447,7,7,1,0
1206,SW60C80_01206,1,1448,8,8,1,0
1207,SW60C80_01207,1,1449,2,2,1,0
1208,SW60C80_01208,1,1451,14,14,1,0
1209,SW60C80_01209,1,1452,6,6,0,1
1210,SW60C80_01210,1,1453,12,12,1,0
1211,SW60C80_01211,1,1454,20,20,1,0
1212,SW60C80_01212,1,1455,8,8,1,0
1213,SW60C80_01213,1,1457,16,16,1,0
1214,SW60C80_01214,1,1458,10,10,0,1
1215,SW60C80_01215,1,1461,4,4,1,0
1216,SW60C80_01216,1,1463,3,3,1,0
1217,SW60C80_01217,1,1464,8,8,1,0
1218,SW60C80_01218,1,1465,13,13,1,0
1219,SW60C80_01219,1,1466,1,1,0,1
1220,SW60C80_01220,1,1468,16,16,1,0
1221,SW60C80_01221,1,1470,17,17,1,0
1222,SW60C80_01222,1,1472,12,12,0,1
1223,SW60C80_01223,1,1474,11,11,1,0
1224,SW60C80_01224,1,1476,14,14,0,1
1225,SW60C80_01225,1,1478,10,10,1,0
1226,SW60C80_01226,1,1479,2,2,1,0
1227,SW60C80_01227,1,1480,2,2,0,1
1228,SW60C80_01228,1,1481,4,4,0,1
1229,SW60C80_01229,1,1483,11,11,1,0
1230,SW60C80_01230,1,1484,10,10,0,1
1231,SW60C80_01231,1,1485,17,17,0,1
1232,SW60C80_01232,1,1486,3,3,0,1
