left_index,right_index,left_id,right_id,identity,coverage,score,matches,alignment_columns
49,1267,pos_55,pos_1404,0.6666666666666666,1.0,15,2,3
63,1267,pos_70,pos_1404,0.6666666666666666,1.0,13,2,3
93,1267,pos_102,pos_1404,0.6666666666666666,1.0,12,2,3
210,1267,pos_231,pos_1404,0.6666666666666666,1.0,11,2,3
329,1267,pos_360,pos_1404,0.6666666666666666,1.0,13,2,3
348,1267,pos_379,pos_1404,0.6666666666666666,1.0,14,2,3
449,1267,pos_492,pos_1404,0.6666666666666666,1.0,12,2,3
514,1267,pos_563,pos_1404,0.6666666666666666,1.0,14,2,3
840,1267,pos_924,pos_1404,0.6666666666666666,1.0,13,2,3
871,1267,pos_955,pos_1404,0.6666666666666666,1.0,12,2,3
957,1267,pos_1046,pos_1404,0.6666666666666666,1.0,14,2,3
1047,1267,pos_1149,pos_1404,0.6666666666666666,1.0,13,2,3
1062,1267,pos_1167,pos_1404,0.6666666666666666,1.0,13,2,3
1089,1267,pos_1199,pos_1404,0.6666666666666666,1.0,13,2,3
1172,1267,pos_1290,pos_1404,0.6666666666666666,1.0,13,2,3
932,1269,pos_1020,pos_1408,0.75,0.8,16,3,4
696,1271,pos_760,pos_1410,0.75,0.8,31,6,8
759,1271,pos_830,pos_1410,0.625,0.8888888888888888,26,5,8
1135,1272,pos_1250,pos_1412,0.75,0.8,20,3,4
635,1273,pos_689,pos_1414,0.75,0.8,17,3,4
295,1278,pos_321,pos_1419,1.0,0.8333333333333334,28,5,5
262,1279,pos_287,pos_1421,0.6666666666666666,1.0,16,2,3
1094,1279,pos_1205,pos_1421,0.6666666666666666,1.0,16,2,3
263,1282,pos_288,pos_1424,0.6666666666666666,1.0,11,2,3
674,1282,pos_734,pos_1424,0.6666666666666666,1.0,19,2,3
737,1282,pos_808,pos_1424,0.6666666666666666,1.0,20,2,3
2,1284,pos_2,pos_1427,1.0,0.8,45,8,8
61,1285,pos_68,pos_1428,0.6,0.8333333333333334,13,3,5
418,1286,pos_456,pos_1429,0.6666666666666666,1.0,11,2,3
792,1286,pos_869,pos_1429,0.6666666666666666,1.0,11,2,3
768,1295,pos_840,pos_1439,0.6,0.8333333333333334,11,3,5
1141,1295,pos_1256,pos_1439,0.6,0.8333333333333334,14,3,5
487,1298,pos_533,pos_1443,0.6666666666666666,1.0,14,2,3
1054,1298,pos_1157,pos_1443,0.6666666666666666,1.0,15,2,3
1201,1304,pos_1324,pos_1450,0.75,1.0,18,3,4
82,1305,pos_91,pos_1451,0.6,1.0,11,3,5
1268,1307,pos_1405,pos_1454,0.8,0.8333333333333334,24,4,5
746,1308,pos_817,pos_1456,1.0,0.9166666666666666,58,11,11
455,1313,pos_498,pos_1462,1.0,0.9166666666666666,59,11,11
154,1314,pos_168,pos_1463,0.6666666666666666,1.0,8,2,3
804,1315,pos_881,pos_1464,1.0,0.8571428571428571,36,6,6
1108,1315,pos_1221,pos_1464,1.0,0.8333333333333334,32,5,5
271,1316,pos_296,pos_1465,0.6,0.8333333333333334,15,3,5
173,1317,pos_189,pos_1466,0.6666666666666666,1.0,9,2,3
273,1317,pos_298,pos_1466,0.6666666666666666,1.0,6,2,3
914,1317,pos_1001,pos_1466,0.6666666666666666,1.0,16,2,3
1075,1320,pos_1183,pos_1470,0.6,0.8333333333333334,16,3,5
696,1321,pos_760,pos_1471,0.625,0.8,28,5,8
759,1321,pos_830,pos_1471,0.75,0.8888888888888888,29,6,8
1271,1321,pos_1410,pos_1471,0.75,1.0,35,6,8
9,1324,pos_9,pos_1474,0.8571428571428571,1.0,54,12,14
23,1324,pos_24,pos_1474,0.9285714285714286,1.0,64,13,14
83,1324,pos_92,pos_1474,0.8571428571428571,1.0,54,12,14
86,1324,pos_95,pos_1474,0.7142857142857143,1.0,43,10,14
585,1324,pos_639,pos_1474,0.7857142857142857,1.0,53,11,14
665,1324,pos_725,pos_1474,0.9285714285714286,1.0,64,13,14
816,1324,pos_895,pos_1474,0.7857142857142857,1.0,52,11,14
843,1324,pos_927,pos_1474,0.7857142857142857,1.0,45,11,14
884,1324,pos_970,pos_1474,0.7142857142857143,1.0,48,10,14
1000,1324,pos_1095,pos_1474,0.8571428571428571,1.0,62,12,14
28,1330,pos_29,pos_1480,1.0,0.8,44,8,8
46,1331,pos_51,pos_1481,0.8333333333333334,0.8333333333333334,18,5,6
735,1331,pos_806,pos_1481,0.8333333333333334,0.8571428571428571,24,5,6
971,1331,pos_1063,pos_1481,1.0,0.8571428571428571,34,6,6
1039,1331,pos_1141,pos_1481,0.8333333333333334,0.8571428571428571,25,5,6
1140,1331,pos_1255,pos_1481,1.0,0.8571428571428571,34,6,6
309,1333,pos_337,pos_1483,0.6666666666666666,1.0,13,2,3
403,1335,pos_441,pos_1485,0.6666666666666666,1.0,7,2,3
1116,1335,pos_1229,pos_1485,0.6666666666666666,1.0,14,2,3
156,1336,pos_170,pos_1486,0.6,0.8333333333333334,12,3,5
1149,1336,pos_1264,pos_1486,0.6666666666666666,1.0,12,4,6
1281,1336,pos_1423,pos_1486,0.6,0.8333333333333334,10,3,5
497,1337,pos_546,pos_1487,0.6666666666666666,1.0,9,2,3
565,1337,pos_619,pos_1487,0.6666666666666666,1.0,11,2,3
641,1337,pos_695,pos_1487,0.6666666666666666,1.0,9,2,3
60,1339,pos_67,pos_1489,0.6,1.0,16,3,5
289,1339,pos_315,pos_1489,0.75,0.8,25,3,4
54,1340,pos_60,pos_1490,0.9,1.0,45,9,10
37,1341,pos_40,pos_1491,0.6666666666666666,1.0,14,2,3
537,1342,pos_587,pos_1492,1.0,0.8571428571428571,28,6,6
497,1343,pos_546,pos_1493,0.6666666666666666,1.0,15,2,3
1258,1343,pos_1395,pos_1493,0.6666666666666666,1.0,16,2,3
558,1344,pos_611,pos_1494,1.0,0.8571428571428571,34,6,6
598,1344,pos_652,pos_1494,0.7142857142857143,0.8571428571428571,16,5,7
728,1347,pos_798,pos_1497,0.75,0.8888888888888888,37,6,8
885,1347,pos_971,pos_1497,0.875,0.8,45,7,8
1131,1347,pos_1246,pos_1497,0.625,0.8888888888888888,27,5,8
1132,1347,pos_1247,pos_1497,1.0,0.9,60,9,9
445,1350,pos_488,pos_1500,0.6,1.0,14,3,5
73,1353,pos_81,pos_1503,0.6666666666666666,1.0,12,2,3
470,1353,pos_515,pos_1503,0.6666666666666666,1.0,15,2,3
395,1354,pos_432,pos_1504,0.6,0.8333333333333334,10,3,5
423,1354,pos_461,pos_1504,0.6,0.8333333333333334,15,3,5
954,1354,pos_1042,pos_1504,1.0,0.8571428571428571,29,6,6
1061,1355,pos_1166,pos_1505,0.75,0.8,13,3,4
1083,1355,pos_1192,pos_1505,1.0,0.8,23,4,4
782,1356,pos_857,pos_1506,0.6666666666666666,1.0,12,2,3
151,1358,pos_165,pos_1508,1.0,0.8888888888888888,42,8,8
1361,1394,neg_2,neg_39,0.625,0.9411764705882353,60,10,16
312,1403,pos_340,neg_49,0.625,0.8,18,5,8
1131,1404,pos_1246,neg_50,0.625,0.8,13,5,8
1362,1431,neg_3,neg_81,0.75,0.8888888888888888,37,6,8
1416,1441,neg_63,neg_93,0.8,1.0,83,16,20
1422,1443,neg_70,neg_96,0.8,1.0,48,8,10
1364,1445,neg_5,neg_98,0.6,0.9375,55,9,15
1413,1450,neg_60,neg_103,0.625,0.8,17,5,8
1424,1459,neg_72,neg_112,0.625,0.8,44,5,8
1424,1460,neg_72,neg_113,0.625,1.0,41,5,8
1459,1460,neg_112,neg_113,0.875,0.8,60,7,8
1413,1462,neg_60,neg_116,0.8888888888888888,0.8181818181818182,42,8,9
1414,1473,neg_61,neg_127,0.625,0.8,34,5,8
1454,1473,neg_107,neg_127,1.0,0.9090909090909091,60,10,10
1361,1475,neg_2,neg_129,0.8125,0.9411764705882353,75,13,16
1394,1475,neg_39,neg_129,0.6875,0.9411764705882353,66,11,16
1450,1480,neg_103,neg_134,0.6666666666666666,1.0,23,6,9
1419,1483,neg_67,neg_137,0.8571428571428571,0.875,31,6,7
1412,1484,neg_59,neg_138,0.8888888888888888,0.8181818181818182,41,8,9
1479,1485,neg_133,neg_140,0.7894736842105263,1.0,81,15,19
1413,1487,neg_60,neg_142,0.6,0.9090909090909091,35,6,10
1462,1487,neg_116,neg_142,0.7,0.9090909090909091,40,7,10
1412,1489,neg_59,neg_144,0.7777777777777778,0.8181818181818182,36,7,9
1484,1489,neg_138,neg_144,0.8888888888888888,0.8181818181818182,40,8,9
1446,1492,neg_99,neg_147,0.75,0.9411764705882353,81,12,16
1413,1496,neg_60,neg_151,1.0,0.8181818181818182,44,9,9
1462,1496,neg_116,neg_151,0.8,0.9090909090909091,43,8,10
1487,1496,neg_142,neg_151,0.6363636363636364,1.0,41,7,11
1414,1498,neg_61,neg_153,0.7777777777777778,0.8181818181818182,42,7,9
1454,1498,neg_107,neg_153,0.7777777777777778,0.8181818181818182,48,7,9
1473,1498,neg_127,neg_153,0.7777777777777778,0.8181818181818182,48,7,9
1069,1499,pos_1176,neg_154,0.75,0.8888888888888888,28,6,8
1458,1507,neg_111,neg_162,0.6363636363636364,1.0,44,7,11
408,1508,pos_446,neg_163,0.6,0.8888888888888888,22,6,10
1445,1516,neg_98,neg_173,0.6428571428571429,0.8666666666666667,55,9,14
501,1519,pos_550,neg_178,0.6,1.0,11,3,5
146,1521,pos_160,neg_180,0.75,1.0,14,3,4
1372,1522,neg_14,neg_181,0.6666666666666666,0.9,66,12,18
1430,1541,neg_80,neg_205,0.8333333333333334,0.9230769230769231,48,10,12
1390,1543,neg_34,neg_207,0.875,0.9411764705882353,67,14,16
1413,1546,neg_60,neg_210,0.9,0.8333333333333334,45,9,10
1462,1546,neg_116,neg_210,0.8,0.8333333333333334,44,8,10
1487,1546,neg_142,neg_210,0.7272727272727273,0.9166666666666666,44,8,11
1496,1546,neg_151,neg_210,0.9090909090909091,0.9166666666666666,51,10,11
1516,1551,neg_173,neg_216,0.625,0.8421052631578947,61,10,16
1379,1553,neg_22,neg_219,0.8,1.0,49,8,10
1362,1554,neg_3,neg_220,0.875,0.8,41,7,8
1431,1554,neg_81,neg_220,0.6666666666666666,0.9,37,6,9
1503,1563,neg_158,neg_229,0.7,1.0,49,7,10
1379,1565,neg_22,neg_231,0.7777777777777778,0.9,44,7,9
1553,1565,neg_219,neg_231,1.0,0.9,49,9,9
1361,1566,neg_2,neg_232,0.7647058823529411,1.0,78,13,17
1475,1566,neg_129,neg_232,0.8666666666666667,0.8823529411764706,76,13,15
1567,1572,neg_233,neg_238,0.8181818181818182,1.0,47,9,11
1361,1574,neg_2,neg_240,0.8,0.8823529411764706,71,12,15
1394,1574,neg_39,neg_240,0.6428571428571429,0.8235294117647058,58,9,14
1475,1574,neg_129,neg_240,0.9285714285714286,0.8235294117647058,74,13,14
1566,1574,neg_232,neg_240,0.75,0.9411764705882353,71,12,16
1539,1577,neg_203,neg_243,0.9230769230769231,0.8666666666666667,86,12,13
1410,1581,neg_57,neg_248,0.8235294117647058,0.9444444444444444,101,14,17
1367,1582,neg_8,neg_249,0.8,0.8333333333333334,59,8,10
1450,1583,neg_103,neg_250,0.8888888888888888,1.0,30,8,9
1480,1583,neg_134,neg_250,0.7777777777777778,1.0,38,7,9
1424,1588,neg_72,neg_255,0.875,1.0,55,7,8
1459,1588,neg_112,neg_255,0.75,0.8,52,6,8
1460,1588,neg_113,neg_255,0.75,1.0,49,6,8
1419,1590,neg_67,neg_257,0.7142857142857143,1.0,28,5,7
1483,1590,neg_137,neg_257,0.7142857142857143,0.875,28,5,7
1550,1594,neg_215,neg_261,0.95,1.0,102,19,20
1362,1595,neg_3,neg_263,0.875,0.8888888888888888,40,7,8
1431,1595,neg_81,neg_263,0.75,0.8888888888888888,36,6,8
1554,1595,neg_220,neg_263,0.7777777777777778,0.9,39,7,9
1367,1596,neg_8,neg_264,0.7272727272727273,0.9166666666666666,59,8,11
1582,1596,neg_249,neg_264,0.75,1.0,63,9,12
1479,1597,neg_133,neg_265,0.7894736842105263,1.0,69,15,19
1485,1597,neg_140,neg_265,0.7894736842105263,1.0,77,15,19
1503,1598,neg_158,neg_266,0.8,1.0,58,8,10
1563,1598,neg_229,neg_266,0.7,1.0,53,7,10
1406,1599,neg_52,neg_267,0.625,1.0,38,5,8
1587,1607,neg_254,neg_275,0.625,0.8888888888888888,34,5,8
301,1608,pos_327,neg_276,0.625,0.8,21,5,8
1454,1610,neg_107,neg_280,0.8888888888888888,0.8181818181818182,52,8,9
1473,1610,neg_127,neg_280,0.8888888888888888,0.8181818181818182,52,8,9
1498,1610,neg_153,neg_280,0.9,0.9090909090909091,55,9,10
1513,1612,neg_170,neg_283,0.7333333333333333,0.8235294117647058,59,11,15
1479,1617,neg_133,neg_288,0.8333333333333334,0.9473684210526315,76,15,18
1485,1617,neg_140,neg_288,0.8888888888888888,0.9473684210526315,81,16,18
1597,1617,neg_265,neg_288,0.7777777777777778,0.9473684210526315,65,14,18
1517,1618,neg_174,neg_289,0.8125,0.8421052631578947,66,13,16
1444,1624,neg_97,neg_295,0.7647058823529411,1.0,56,13,17
1598,1629,neg_266,neg_301,0.6363636363636364,1.0,29,7,11
1621,1633,neg_292,neg_305,0.875,1.0,45,7,8
1487,1636,neg_142,neg_309,0.7,0.9090909090909091,37,7,10
1496,1636,neg_151,neg_309,0.6,0.9090909090909091,28,6,10
1546,1636,neg_210,neg_309,0.7,0.8333333333333334,31,7,10
1425,1641,neg_73,neg_314,0.8421052631578947,1.0,75,16,19
1479,1644,neg_133,neg_317,0.8333333333333334,0.9473684210526315,76,15,18
1485,1644,neg_140,neg_317,0.8888888888888888,0.9473684210526315,81,16,18
1597,1644,neg_265,neg_317,0.7777777777777778,0.9473684210526315,65,14,18
1617,1644,neg_288,neg_317,0.9473684210526315,1.0,89,18,19
1362,1655,neg_3,neg_330,0.875,0.8888888888888888,40,7,8
1431,1655,neg_81,neg_330,0.7777777777777778,1.0,41,7,9
1554,1655,neg_220,neg_330,0.7777777777777778,0.9,39,7,9
1595,1655,neg_263,neg_330,1.0,0.8888888888888888,46,8,8
1593,1657,neg_260,neg_332,0.6470588235294118,0.8947368421052632,58,11,17
1507,1658,neg_162,neg_333,0.6666666666666666,0.8181818181818182,32,6,9
1530,1659,neg_192,neg_335,0.7777777777777778,1.0,45,7,9
1516,1662,neg_173,neg_338,0.7333333333333333,0.9333333333333333,80,11,15
1552,1666,neg_218,neg_343,0.875,1.0,41,7,8
1454,1672,neg_107,neg_349,1.0,0.9090909090909091,57,10,10
1473,1672,neg_127,neg_349,1.0,0.8181818181818182,53,9,9
1498,1672,neg_153,neg_349,0.7777777777777778,0.8181818181818182,48,7,9
1610,1672,neg_280,neg_349,0.8888888888888888,0.8181818181818182,52,8,9
1492,1674,neg_147,neg_351,0.75,0.8888888888888888,85,12,16
1413,1675,neg_60,neg_352,0.9,0.9090909090909091,45,9,10
1462,1675,neg_116,neg_352,0.8,0.9090909090909091,44,8,10
1487,1675,neg_142,neg_352,0.7272727272727273,1.0,44,8,11
1496,1675,neg_151,neg_352,0.9090909090909091,1.0,51,10,11
1546,1675,neg_210,neg_352,1.0,0.9166666666666666,54,11,11
1636,1675,neg_309,neg_352,0.7,0.9090909090909091,31,7,10
1412,1680,neg_59,neg_357,0.7777777777777778,0.9,33,7,9
1484,1680,neg_138,neg_357,0.7,0.9090909090909091,37,7,10
1489,1680,neg_144,neg_357,0.7777777777777778,0.8181818181818182,38,7,9
1479,1685,neg_133,neg_362,0.8947368421052632,1.0,84,17,19
1485,1685,neg_140,neg_362,0.8421052631578947,1.0,85,16,19
1597,1685,neg_265,neg_362,0.8421052631578947,1.0,73,16,19
1617,1685,neg_288,neg_362,0.9444444444444444,0.9473684210526315,86,17,18
1644,1685,neg_317,neg_362,0.9444444444444444,0.9473684210526315,86,17,18
1454,1686,neg_107,neg_363,0.6363636363636364,0.9090909090909091,36,7,11
1672,1686,neg_349,neg_363,0.6363636363636364,0.9090909090909091,36,7,11
1661,1687,neg_337,neg_364,1.0,0.8571428571428571,40,6,6
1554,1688,neg_220,neg_365,0.6,0.9090909090909091,31,6,10
1584,1688,neg_251,neg_365,0.9090909090909091,1.0,55,10,11
1530,1690,neg_192,neg_367,0.7777777777777778,1.0,47,7,9
1659,1690,neg_335,neg_367,0.6666666666666666,1.0,42,6,9
1361,1693,neg_2,neg_370,0.6875,0.9411764705882353,66,11,16
1394,1693,neg_39,neg_370,0.75,0.9411764705882353,70,12,16
1475,1693,neg_129,neg_370,0.7647058823529411,1.0,75,13,17
1574,1693,neg_240,neg_370,0.7333333333333333,0.8823529411764706,65,11,15
1458,1694,neg_111,neg_371,0.7272727272727273,1.0,50,8,11
1507,1694,neg_162,neg_371,0.6363636363636364,1.0,43,7,11
1486,1698,neg_141,neg_375,1.0,0.875,39,7,7
1576,1708,neg_242,neg_386,1.0,0.8125,82,13,13
1476,1711,neg_130,neg_390,0.7777777777777778,1.0,54,14,18
1685,1711,neg_362,neg_390,0.625,0.8421052631578947,48,10,16
1496,1712,neg_151,neg_391,0.6,0.9090909090909091,33,6,10
1404,1717,neg_50,neg_396,0.8,1.0,44,8,10
1621,1718,neg_292,neg_397,0.625,1.0,33,5,8
1633,1718,neg_305,neg_397,0.75,1.0,38,6,8
1656,1719,neg_331,neg_398,0.6153846153846154,1.0,45,8,13
1482,1725,neg_136,neg_405,0.7272727272727273,1.0,52,8,11
1695,1725,neg_372,neg_405,0.7272727272727273,1.0,52,8,11
1593,1728,neg_260,neg_408,0.7058823529411765,0.85,61,12,17
1558,1731,neg_224,neg_412,0.625,0.8888888888888888,28,5,8
1704,1739,neg_382,neg_422,0.7777777777777778,0.9,37,7,9
1372,1742,neg_14,neg_425,0.6842105263157895,0.95,65,13,19
1522,1742,neg_181,neg_425,0.6842105263157895,0.95,73,13,19
1629,1743,neg_301,neg_426,0.6153846153846154,1.0,23,8,13
1683,1744,neg_360,neg_427,0.6363636363636364,1.0,37,7,11
1710,1744,neg_388,neg_427,0.6,0.8333333333333334,30,6,10
1502,1750,neg_157,neg_434,0.9,1.0,38,9,10
18,1751,pos_18,neg_435,0.6,0.8333333333333334,14,3,5
1658,1754,neg_333,neg_438,0.6,1.0,31,6,10
1704,1754,neg_382,neg_438,0.6,1.0,30,6,10
1690,1757,neg_367,neg_441,0.6666666666666666,1.0,43,6,9
1458,1763,neg_111,neg_447,0.9090909090909091,1.0,58,10,11
1507,1763,neg_162,neg_447,0.6363636363636364,1.0,44,7,11
1694,1763,neg_371,neg_447,0.8181818181818182,1.0,53,9,11
1683,1764,neg_360,neg_448,0.8333333333333334,1.0,44,10,12
1744,1764,neg_427,neg_448,0.6666666666666666,1.0,35,8,12
1432,1767,neg_82,neg_451,0.7692307692307693,1.0,48,10,13
1719,1767,neg_398,neg_451,0.6923076923076923,1.0,43,9,13
1446,1773,neg_99,neg_457,0.9411764705882353,1.0,107,16,17
1492,1773,neg_147,neg_457,0.8125,0.9411764705882353,86,13,16
1674,1773,neg_351,neg_457,0.625,0.8888888888888888,75,10,16
713,1774,pos_780,neg_458,0.625,0.8,25,5,8
1404,1774,neg_50,neg_458,0.6,1.0,38,6,10
1604,1774,neg_272,neg_458,0.7272727272727273,1.0,29,8,11
1717,1774,neg_396,neg_458,0.7,1.0,41,7,10
1538,1776,neg_202,neg_460,1.0,0.8,49,8,8
1414,1778,neg_61,neg_463,0.6666666666666666,0.8181818181818182,39,6,9
1498,1778,neg_153,neg_463,0.8888888888888888,0.8181818181818182,50,8,9
1672,1778,neg_349,neg_463,0.9,0.9090909090909091,50,9,10
1582,1779,neg_249,neg_464,0.8333333333333334,1.0,67,10,12
1596,1779,neg_264,neg_464,0.9166666666666666,1.0,73,11,12
1413,1789,neg_60,neg_475,0.6,1.0,27,6,10
1415,1789,neg_62,neg_475,0.625,0.8,26,5,8
1361,1802,neg_2,neg_490,0.7647058823529411,1.0,73,13,17
1394,1802,neg_39,neg_490,0.75,0.9411764705882353,74,12,16
1475,1802,neg_129,neg_490,0.75,0.9411764705882353,70,12,16
1566,1802,neg_232,neg_490,0.7058823529411765,1.0,67,12,17
1574,1802,neg_240,neg_490,0.7857142857142857,0.8235294117647058,66,11,14
1693,1802,neg_370,neg_490,0.75,0.9411764705882353,69,12,16
1693,1805,neg_370,neg_495,0.7142857142857143,0.8235294117647058,58,10,14
1616,1806,neg_287,neg_496,0.7777777777777778,0.9,46,7,9
1669,1815,neg_346,neg_505,0.625,1.0,27,5,8
1413,1818,neg_60,neg_508,0.6,0.9090909090909091,35,6,10
1462,1818,neg_116,neg_508,0.7,0.9090909090909091,40,7,10
1487,1818,neg_142,neg_508,0.9090909090909091,1.0,54,10,11
1496,1818,neg_151,neg_508,0.6363636363636364,1.0,41,7,11
1546,1818,neg_210,neg_508,0.7272727272727273,0.9166666666666666,44,8,11
1636,1818,neg_309,neg_508,0.7,0.9090909090909091,37,7,10
1675,1818,neg_352,neg_508,0.7272727272727273,1.0,44,8,11
1794,1819,neg_480,neg_509,0.7,0.9090909090909091,41,7,10
1425,1822,neg_73,neg_513,0.6470588235294118,0.8947368421052632,53,11,17
1364,1827,neg_5,neg_520,0.6,0.9333333333333333,54,9,15
1516,1827,neg_173,neg_520,0.7333333333333333,0.9333333333333333,80,11,15
1662,1827,neg_338,neg_520,0.9333333333333333,1.0,108,14,15
1650,1829,neg_323,neg_522,0.75,1.0,74,15,20
1419,1832,neg_67,neg_526,0.7142857142857143,0.875,28,5,7
1483,1832,neg_137,neg_526,0.8571428571428571,0.875,35,6,7
1404,1834,neg_50,neg_528,0.7,1.0,34,7,10
1717,1834,neg_396,neg_528,0.8,1.0,40,8,10
1774,1834,neg_458,neg_528,0.6,1.0,30,6,10
1568,1836,neg_234,neg_530,0.6153846153846154,0.9285714285714286,36,8,13
1753,1837,neg_437,neg_531,0.7894736842105263,0.95,85,15,19
1450,1840,neg_103,neg_535,0.8888888888888888,1.0,30,8,9
1480,1840,neg_134,neg_535,0.6666666666666666,1.0,35,6,9
1583,1840,neg_250,neg_535,0.8888888888888888,1.0,42,8,9
1701,1847,neg_378,neg_545,0.75,1.0,69,9,12
1643,1849,neg_316,neg_547,0.6666666666666666,0.8333333333333334,48,10,15
1621,1853,neg_292,neg_551,0.8571428571428571,0.875,39,6,7
1633,1853,neg_305,neg_551,1.0,0.875,44,7,7
1413,1865,neg_60,neg_565,0.7,0.9090909090909091,36,7,10
1462,1865,neg_116,neg_565,0.7,0.9090909090909091,38,7,10
1487,1865,neg_142,neg_565,0.7272727272727273,1.0,41,8,11
1496,1865,neg_151,neg_565,0.7272727272727273,1.0,42,8,11
1546,1865,neg_210,neg_565,0.8181818181818182,0.9166666666666666,45,9,11
1636,1865,neg_309,neg_565,0.6,0.9090909090909091,25,6,10
1675,1865,neg_352,neg_565,0.8181818181818182,1.0,45,9,11
1818,1865,neg_508,neg_565,0.7272727272727273,1.0,41,8,11
1432,1866,neg_82,neg_566,0.6153846153846154,1.0,39,8,13
1678,1871,neg_355,neg_572,0.7058823529411765,1.0,67,12,17
1492,1877,neg_147,neg_580,0.6428571428571429,0.8235294117647058,51,9,14
1595,1878,neg_263,neg_581,0.8888888888888888,0.9,42,8,9
1384,1883,neg_28,neg_588,0.8421052631578947,0.95,92,16,19
1583,1885,neg_250,neg_590,0.6666666666666666,1.0,30,6,9
1840,1885,neg_535,neg_590,0.7777777777777778,1.0,34,7,9
1526,1886,neg_186,neg_591,0.6666666666666666,0.8,20,4,6
1557,1886,neg_223,neg_591,1.0,0.8,31,4,4
1406,1887,neg_52,neg_592,0.875,0.8,43,7,8
1599,1887,neg_267,neg_592,0.625,0.8,36,5,8
1432,1891,neg_82,neg_598,0.6923076923076923,1.0,31,9,13
1866,1891,neg_566,neg_598,0.6923076923076923,1.0,37,9,13
1507,1904,neg_162,neg_612,0.6363636363636364,1.0,38,7,11
1576,1907,neg_242,neg_616,0.8666666666666667,0.9375,72,13,15
1708,1907,neg_386,neg_616,0.8666666666666667,0.9333333333333333,66,13,15
1361,1908,neg_2,neg_617,0.8125,0.9411764705882353,74,13,16
1394,1908,neg_39,neg_617,0.75,0.9411764705882353,74,12,16
1475,1908,neg_129,neg_617,0.75,0.9411764705882353,70,12,16
1574,1908,neg_240,neg_617,0.7857142857142857,0.8235294117647058,67,11,14
1693,1908,neg_370,neg_617,0.75,0.9411764705882353,69,12,16
1802,1908,neg_490,neg_617,0.9375,0.9411764705882353,84,15,16
1831,1912,neg_525,neg_621,0.8333333333333334,1.0,29,5,6
1862,1913,neg_560,neg_622,0.75,0.8571428571428571,44,9,12
1549,1917,neg_214,neg_626,0.6,0.8823529411764706,60,9,15
1551,1917,neg_216,neg_626,0.6875,0.8421052631578947,83,11,16
1426,1922,neg_74,neg_632,0.9285714285714286,1.0,85,13,14
1914,1923,neg_623,neg_633,0.6875,1.0,57,11,16
1705,1924,neg_383,neg_634,0.6666666666666666,1.0,54,12,18
1803,1926,neg_492,neg_636,0.6153846153846154,0.9285714285714286,44,8,13
1447,1927,neg_100,neg_637,0.9473684210526315,1.0,91,18,19
1446,1929,neg_99,neg_639,0.6875,0.9411764705882353,75,11,16
1492,1929,neg_147,neg_639,0.625,0.9411764705882353,64,10,16
1773,1929,neg_457,neg_639,0.625,0.9411764705882353,67,10,16
1860,1931,neg_558,neg_641,0.6666666666666666,1.0,36,8,12
1859,1932,neg_557,neg_642,0.6842105263157895,1.0,55,13,19
1413,1934,neg_60,neg_644,0.7777777777777778,0.8181818181818182,38,7,9
1462,1934,neg_116,neg_644,0.9090909090909091,1.0,52,10,11
1487,1934,neg_142,neg_644,0.8,0.9090909090909091,43,8,10
1496,1934,neg_151,neg_644,0.8,0.9090909090909091,44,8,10
1546,1934,neg_210,neg_644,0.9,0.8333333333333334,47,9,10
1636,1934,neg_309,neg_644,0.6363636363636364,1.0,32,7,11
1640,1934,neg_313,neg_644,0.6,0.8181818181818182,17,6,10
1675,1934,neg_352,neg_644,0.9,0.9090909090909091,47,9,10
1818,1934,neg_508,neg_644,0.8,0.9090909090909091,43,8,10
1865,1934,neg_565,neg_644,0.8,0.9090909090909091,41,8,10
1365,1937,neg_6,neg_649,0.6428571428571429,1.0,54,9,14
1425,1939,neg_73,neg_651,0.9473684210526315,1.0,84,18,19
1641,1939,neg_314,neg_651,0.7894736842105263,1.0,70,15,19
1822,1939,neg_513,neg_651,0.6470588235294118,0.8947368421052632,53,11,17
1503,1942,neg_158,neg_655,0.6,1.0,40,6,10
1563,1942,neg_229,neg_655,0.6,1.0,42,6,10
1598,1942,neg_266,neg_655,0.7,1.0,45,7,10
1683,1942,neg_360,neg_655,0.6363636363636364,1.0,27,7,11
1861,1943,neg_559,neg_656,0.8461538461538461,1.0,50,11,13
1923,1947,neg_633,neg_660,0.6666666666666666,0.8823529411764706,46,10,15
1549,1957,neg_214,neg_671,0.9375,1.0,99,15,16
1917,1957,neg_626,neg_671,0.6,0.8823529411764706,59,9,15
1413,1961,neg_60,neg_675,0.75,0.8,32,6,8
1415,1961,neg_62,neg_675,0.6666666666666666,1.0,31,6,9
1712,1961,neg_391,neg_675,0.75,0.8,31,6,8
1530,1966,neg_192,neg_680,0.7777777777777778,1.0,47,7,9
1659,1966,neg_335,neg_680,0.7777777777777778,1.0,45,7,9
1690,1966,neg_367,neg_680,0.6666666666666666,1.0,44,6,9
1609,1970,neg_279,neg_685,0.875,1.0,69,14,16
1413,1981,neg_60,neg_697,0.7777777777777778,0.8181818181818182,38,7,9
1462,1981,neg_116,neg_697,0.9,0.9090909090909091,47,9,10
1487,1981,neg_142,neg_697,0.8,0.9090909090909091,43,8,10
1496,1981,neg_151,neg_697,0.8,0.9090909090909091,44,8,10
1546,1981,neg_210,neg_697,0.9,0.8333333333333334,47,9,10
